start_s,end_s,duration_s,avg_hz,avg_midi,note
37.05904761904762,37.56988662131519,0.5108390022675735,134.37867432614135,48.46560815051851,C3
37.871746031746035,38.42902494331066,0.5572789115646231,138.8166687489185,49.02812747617975,C#3
38.47546485260771,38.89342403628118,0.4179591836734744,97.56896383632656,42.92388826291001,G2
38.91664399092971,39.12562358276644,0.2089795918367301,82.693316179948,40.06006928794151,E2
39.54358276643991,39.84544217687075,0.3018594104308363,173.11227383680452,52.85045391757251,F3
39.91510204081633,40.72780045351474,0.8126984126984098,92.37320112474275,41.97651295030836,F#2
41.09931972789116,41.912018140589566,0.8126984126984098,123.43314981558963,46.99471656086628,B2
42.00489795918367,42.58539682539683,0.5804988662131549,372.14445606484634,66.10031064178908,F#4
42.74793650793651,43.90893424036281,1.1609977324263028,115.10289119129212,45.78504657901818,A#2
44.07147392290249,44.32689342403628,0.25541950113378675,415.7914164614926,68.02027742356518,G#4
44.6055328798186,45.41823129251701,0.8126984126984098,357.3290409282276,65.39699575178682,F4
45.48789115646259,45.7665306122449,0.27863945578231153,195.65313328172417,54.969536288086125,G3
45.81297052154195,46.439909297052154,0.6269387755102045,136.7463837486491,48.767989893280706,C#3
46.85786848072562,47.06684807256236,0.2089795918367372,412.1899141497809,67.86966816409118,G#4
47.34548752834467,47.83310657596372,0.48761904761904873,375.1288922257139,66.23859430950667,F#4
48.06530612244898,48.27428571428572,0.2089795918367372,381.8185777459762,66.54460531678538,G4
48.41360544217687,48.64580498866213,0.23219954648525487,98.23825609010159,43.042239981662256,G2
48.66902494331066,49.22630385487528,0.5572789115646231,82.54458422258875,40.02890332690274,E2
49.36562358276644,49.946122448979594,0.5804988662131549,360.804161017733,65.56454943593737,F#4
50.03900226757369,50.758820861678004,0.7198185941043107,381.4093690029482,66.52604110723287,G4
51.17678004535147,51.78049886621315,0.6037188208616797,89.60883148483974,41.45051168225195,F2
52.128798185941044,52.73251700680272,0.6037188208616797,91.90881219296323,41.88925889679971,F#2
52.87183673469388,53.40589569160998,0.5340589569160983,355.77532853227495,65.3215553485607,F4
53.4291156462585,53.707755102040814,0.27863945578231153,464.68515699517445,69.94500047006106,A#4
53.84707482993197,54.14893424036281,0.3018594104308434,124.82692359649991,47.18910738212663,B2
54.19537414965986,54.63655328798186,0.4411791383219992,185.85953465028496,54.08051012447632,F#3
54.79909297052154,55.21705215419501,0.4179591836734673,110.24127567405992,45.0379315664574,A2
55.309931972789116,55.58857142857143,0.27863945578231153,184.60808590077517,53.96354665417249,F#3
55.72789115646258,56.076190476190476,0.34829931972789296,351.53708853073715,65.11408060222108,F4
56.23873015873016,56.517369614512475,0.27863945578231863,321.9392005559323,63.591416782337184,E4
56.6334693877551,56.93532879818594,0.3018594104308434,166.46180437531802,52.17225188148767,E3
57.00498866213152,57.84090702947846,0.8359183673469417,82.85272396945749,40.09341013716166,E2
58.142766439909295,58.35174603174603,0.2089795918367372,364.74255579354275,65.75250012043087,F#4
58.83936507936508,59.04834467120181,0.2089795918367301,319.28326055197635,63.448000718764696,D#4
59.14122448979592,59.37342403628118,0.23219954648526198,96.31302618281899,42.69959177790605,G2
59.69850340136055,60.20934240362812,0.5108390022675735,135.96120231979748,48.66829801450673,C#3
60.232562358276645,60.766621315192744,0.5340589569160983,112.19950229077722,45.34275303018798,A2
60.78984126984127,61.09170068027211,0.3018594104308434,130.72872497070844,47.988871860277364,C3
61.27746031746032,61.57931972789115,0.3018594104308363,349.999963705545,65.03821498442919,F4
62.20625850340136,63.15827664399093,0.9520181405895727,323.5177307119917,63.67609510770802,E4
63.297596371882086,64.76045351473923,1.462857142857139,73.4401973406412,38.00565980130477,D2
66.06077097505668,67.08244897959183,1.021678004535147,67.01129553697348,36.41967216647916,C2
67.43074829931973,67.70938775510204,0.27863945578231153,290.38301486144513,61.80544254790535,D4
67.82548752834467,68.10412698412698,0.27863945578231153,85.16489897826581,40.56992786792117,F2
68.12734693877552,68.4756462585034,0.34829931972788586,74.700419037904,38.300216607741106,D2
68.49886621315193,68.80072562358276,0.3018594104308363,97.75835554820708,42.95746077944319,G2
69.86884353741496,70.21714285714286,0.34829931972790007,85.07679600089115,40.55200900405053,F2
70.24036281179139,70.63510204081632,0.3947392290249354,95.07976377726783,42.47648040379558,F#2
71.51746031746032,71.81931972789116,0.3018594104308363,79.9481201847974,39.47558992161464,D#2
71.91219954648525,72.3069387755102,0.3947392290249496,108.74669538834229,44.8016164444088,A2
72.65523809523809,73.00353741496599,0.34829931972790007,115.36242105374674,45.824037880588094,A#2
73.35183673469388,74.39673469387755,1.0448979591836718,73.79478675430185,38.08904738163822,D2
74.72181405895692,75.04689342403628,0.3250793650793611,107.58213610884455,44.61522019396047,A2
75.09333333333333,75.39519274376417,0.3018594104308363,184.43560517123828,53.94736404269595,F#3
75.48807256235828,75.78993197278912,0.3018594104308363,76.96975056230777,38.818319439583,D#2
76.48653061224489,76.99736961451246,0.5108390022675735,188.09625931960304,54.28761161331368,F#3
77.2063492063492,77.48498866213151,0.27863945578231153,92.23472683237735,41.95054099368896,F#2
77.50820861678004,77.85650793650794,0.34829931972790007,118.86271987217867,46.341513301315004,A#2
